phenotype	true_marker	peak_marker	max_lod	cutoff	non_missing_count	type	pos	chr	pos1	pos2	midpos	gchr	gpos1	gpos2	gposmid
X1_7795000_7800000	1_564	1_564	24.8299170579582	2.96962946429682	68	Y	1-7463542_1-7967229	1	7463542	7967229	7715385.5	1	7795000	7800000	7797500
X1_7800000_7805000	1_564	1_564	10.4246746645661	3.16276825416136	68	Y	1-7463542_1-7967229	1	7463542	7967229	7715385.5	1	7800000	7805000	7802500
X1_780000_785000	1_32	c1.loc3	33.7925695542341	3.10849431934569	68	Y	1-420866_1-955494	1	420866	955494	688180	1	780000	785000	782500
X1_7805000_7810000	1_564	1_564	5.36786729220457	2.78638971186076	68	Y	1-7463542_1-7967229	1	7463542	7967229	7715385.5	1	7805000	7810000	7807500
X1_7815000_7820000	1_564	1_564	14.0606103161013	2.96003891273367	68	Y	1-7463542_1-7967229	1	7463542	7967229	7715385.5	1	7815000	7820000	7817500
X1_7820000_7825000	1_564	1_564	24.3678037549553	3.02320607095042	68	Y	1-7463542_1-7967229	1	7463542	7967229	7715385.5	1	7820000	7825000	7822500
X1_7825000_7830000	1_569	1_569	20.2036840789064	3.00730427637517	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7825000	7830000	7827500
X1_7830000_7835000	1_581	c1.loc58	10.0562293949093	2.77569677342787	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	7830000	7835000	7832500
X1_7835000_7840000	1_581	c1.loc58	9.89586707029511	2.90426523017298	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	7835000	7840000	7837500
X1_7845000_7850000	1_569	1_569	19.9743305475309	3.04343123398612	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7845000	7850000	7847500
X1_7850000_7855000	1_569	c1.loc56	43.7481421190445	3.09463963748427	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7850000	7855000	7852500
X1_7860000_7865000	1_569	c1.loc57	3.71789462784913	2.85308198089318	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7860000	7865000	7862500
X1_7865000_7870000	1_569	c1.loc56	23.809030961775	2.95036041335264	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7865000	7870000	7867500
X1_7870000_7875000	1_569	1_569	39.7000470880185	3.06255855399028	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7870000	7875000	7872500
X1_7875000_7880000	1_569	c1.loc56	27.4031653467686	3.00281842033879	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7875000	7880000	7877500
X1_7880000_7885000	1_569	1_569	39.4116623016682	3.03987651706994	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7880000	7885000	7882500
X1_790000_795000	1_68	1_68	3.43668057345592	2.89316610164383	68	Y	1-915681_1-1434986	1	915681	1434986	1175333.5	1	790000	795000	792500
X1_7910000_7915000	1_569	1_569	30.4597442197234	3.06067918790289	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	7910000	7915000	7912500
X1_7925000_7930000	1_581	1_581	23.211958801859	2.91471282882547	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	7925000	7930000	7927500
X1_7935000_7940000	5_1891	c5.loc144	3.54202152852368	2.87883286354414	68	Y	5-16117462_5-16752822	5	16117462	16752822	16435142	1	7935000	7940000	7937500
X1_7945000_7950000	3_968	c3.loc81	3.04992361410368	2.99122880613337	68	Y	3-11587892_3-11828809	3	11587892	11828809	11708350.5	1	7945000	7950000	7947500
X1_7950000_7955000	1_581	c1.loc58	31.7626592362874	3.04678723672373	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	7950000	7955000	7952500
X1_795000_800000	1_31	1_31	6.44989465704791	2.7683006223196	68	Y	1-402866_1-945240	1	402866	945240	674053	1	795000	800000	797500
X1_7955000_7960000	4_1812	4_1812	40.4471074386371	3.19518082098321	68	Y	4-13584463_4-14116999	4	13584463	14116999	13850731	1	7955000	7960000	7957500
X1_7960000_7965000	5_1868	5_1868	4.81992213797478	2.90421533811728	68	Y	5-15959533_5-16296569	5	15959533	16296569	16128051	1	7960000	7965000	7962500
X1_7965000_7970000	1_581	c1.loc58	23.0769497039722	2.97064322755572	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	7965000	7970000	7967500
X1_7975000_7980000	1_581	1_581	67.2480935344275	3.02075035129127	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	7975000	7980000	7977500
X1_7985000_7990000	1_2601	c1.loc184	6.7743350092799	2.94642807122742	68	Y	1-24282333_1-24758699	1	24282333	24758699	24520516	1	7985000	7990000	7987500
X1_7995000_8000000	1_581	c1.loc58	48.2143755617887	3.09412147929053	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	7995000	8000000	7997500
X1_8000000_8005000	1_581	c1.loc58	47.0129370940741	3.06013983936435	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	8000000	8005000	8002500
X1_800000_805000	1_32	c1.loc3	23.945620552377	2.91576746188547	68	Y	1-420866_1-955494	1	420866	955494	688180	1	800000	805000	802500
X1_8015000_8020000	1_581	1_581	36.2271992869072	2.98157656158957	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	8015000	8020000	8017500
X1_8020000_8025000	1_581	1_581	37.1402360746463	3.04129513108178	68	Y	1-7747966_1-8170772	1	7747966	8170772	7959369	1	8020000	8025000	8022500
X1_8025000_8030000	1_601	1_601	9.66566992039462	2.86194102307147	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8025000	8030000	8027500
X1_8030000_8035000	1_2601	c1.loc184	4.92925031840369	2.99958563658567	68	Y	1-24282333_1-24758699	1	24282333	24758699	24520516	1	8030000	8035000	8032500
X1_8040000_8045000	5_516	c5.loc66	3.22919486415044	2.54352498715045	68	Y	5-6909070_5-7277357	5	6909070	7277357	7093213.5	1	8040000	8045000	8042500
X1_8045000_8050000	1_601	c1.loc59	20.6408741423194	3.0654343172892	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8045000	8050000	8047500
X1_8050000_8055000	1_601	1_601	42.7427987951459	3.00521576461186	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8050000	8055000	8052500
X1_805000_810000	1_32	1_32	41.6377591654278	3.02136894942313	68	Y	1-420866_1-955494	1	420866	955494	688180	1	805000	810000	807500
X1_8055000_8060000	1_601	1_601	12.3651687309985	2.73055419237707	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8055000	8060000	8057500
X1_8060000_8065000	1_601	c1.loc59	18.628582047925	2.91128796055378	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8060000	8065000	8062500
X1_8065000_8070000	1_601	1_601	36.2751226086045	2.92364788492056	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8065000	8070000	8067500
X1_8070000_8075000	1_601	1_601	28.714799884955	3.12320869375137	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8070000	8075000	8072500
X1_8075000_8080000	1_601	1_601	38.7854530082253	2.99856537363926	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8075000	8080000	8077500
X1_8080000_8085000	1_605	c1.loc61	10.4552802436802	3.04581168420463	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8080000	8085000	8082500
X1_8085000_8090000	1_601	1_601	30.0735612674614	3.13308538564442	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8085000	8090000	8087500
X1_8090000_8095000	1_601	1_601	27.7593904802463	3.05240505306304	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8090000	8095000	8092500
X1_8095000_8100000	1_601	1_601	26.3141923838854	2.98829105640838	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8095000	8100000	8097500
X1_8100000_8105000	1_601	c1.loc60	37.1425889505686	3.00680120106381	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8100000	8105000	8102500
X1_810000_815000	1_32	1_32	31.5828351634084	3.09214525578355	68	Y	1-420866_1-955494	1	420866	955494	688180	1	810000	815000	812500
X1_8110000_8115000	1_601	c1.loc60	21.1494117099189	3.00160986769392	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8110000	8115000	8112500
X1_8115000_8120000	1_601	1_601	35.3673717518964	2.94915526710516	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8115000	8120000	8117500
X1_8120000_8125000	1_601	1_601	39.027873495247	3.08140912441041	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8120000	8125000	8122500
X1_8125000_8130000	1_601	1_601	27.7954153795893	3.00010443623818	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8125000	8130000	8127500
X1_8130000_8135000	1_601	c1.loc60	23.8251261724782	3.01343017972542	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8130000	8135000	8132500
X1_8140000_8145000	1_670	1_670	3.9658536215689	2.82315561229004	68	Y	1-8738242_1-9233819	1	8738242	9233819	8986030.5	1	8140000	8145000	8142500
X1_8150000_8155000	1_601	1_601	18.6415628650437	3.03858237244265	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8150000	8155000	8152500
X1_815000_820000	1_32	c1.loc3	27.1146902148851	3.16037109773362	68	Y	1-420866_1-955494	1	420866	955494	688180	1	815000	820000	817500
X1_8155000_8160000	1_601	1_601	32.0425304891245	3.00403527476945	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8155000	8160000	8157500
X1_8160000_8165000	1_601	1_601	19.4239293722081	3.11515981726849	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8160000	8165000	8162500
X1_8170000_8175000	1_605	c1.loc61	8.73665996183769	2.7261461573424	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8170000	8175000	8172500
X1_8190000_8195000	5_1999	c5.loc162	4.35352022826292	2.8067235097797	68	Y	5-19031686_5-20539867	5	19031686	20539867	19785776.5	1	8190000	8195000	8192500
X1_8195000_8200000	3_223	3_223	3.50404353425969	2.93108193325213	68	Y	3-2773602_3-3277407	3	2773602	3277407	3025504.5	1	8195000	8200000	8197500
X1_8200000_8205000	1_617	1_617	20.0452913166344	3.05134780497342	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8200000	8205000	8202500
X1_820000_825000	1_28	1_28	4.65003031422636	2.81173298174015	68	Y	1-355246_1-914795	1	355246	914795	635020.5	1	820000	825000	822500
X1_8210000_8215000	1_605	1_605	31.9176492935506	3.02022322676929	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8210000	8215000	8212500
X1_8215000_8220000	1_605	c1.loc61	16.1240682978264	2.93826133181853	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8215000	8220000	8217500
X1_8220000_8225000	1_605	c1.loc61	28.795560250853	2.95449984830493	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8220000	8225000	8222500
X1_8225000_8230000	1_897	1_897	4.40871322117798	2.81871515021172	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	8225000	8230000	8227500
X1_8245000_8250000	1_605	1_605	38.235353134772	3.07124400030261	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8245000	8250000	8247500
X1_8250000_8255000	1_605	c1.loc61	34.2486898053732	3.04479122200436	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8250000	8255000	8252500
X1_825000_830000	1_32	1_32	50.2437673600345	3.07483571101958	68	Y	1-420866_1-955494	1	420866	955494	688180	1	825000	830000	827500
X1_8255000_8260000	1_605	1_605	35.9641283093655	2.95375160502293	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8255000	8260000	8257500
X1_8260000_8265000	1_605	1_605	21.9007996117803	3.00902721129452	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8260000	8265000	8262500
X1_8265000_8270000	1_605	1_605	19.6361980338463	3.00352758796825	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8265000	8270000	8267500
X1_8270000_8275000	1_616	1_616	14.3834967065632	2.97897487022014	68	Y	1-8135365_1-8529961	1	8135365	8529961	8332663	1	8270000	8275000	8272500
X1_8275000_8280000	1_601	c1.loc60	3.29679546909189	2.92813167537506	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8275000	8280000	8277500
X1_8280000_8285000	1_605	c1.loc61	25.3599746435712	3.01731871974634	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8280000	8285000	8282500
X1_8285000_8290000	1_569	c1.loc57	32.7359013892864	3.1276989827115	68	Y	1-7542143_1-8043960	1	7542143	8043960	7793051.5	1	8285000	8290000	8287500
X1_8290000_8295000	1_605	c1.loc61	29.933898594034	3.15302064474504	68	Y	1-7979332_1-8414605	1	7979332	8414605	8196968.5	1	8290000	8295000	8292500
X1_8295000_8300000	1_642	1_642	11.9516203216766	3.02774012002618	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8295000	8300000	8297500
X1_830000_835000	1_32	c1.loc3	53.2774685659628	3.1864726508139	68	Y	1-420866_1-955494	1	420866	955494	688180	1	830000	835000	832500
X1_8325000_8330000	1_617	1_617	47.0610094476315	3.17795290290051	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8325000	8330000	8327500
X1_8330000_8335000	1_617	1_617	18.6867100812557	2.89335205009035	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8330000	8335000	8332500
X1_8335000_8340000	1_617	1_617	21.3611394852039	3.03022703520103	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8335000	8340000	8337500
X1_835000_840000	1_32	c1.loc3	33.1380992750258	2.98222670432468	68	Y	1-420866_1-955494	1	420866	955494	688180	1	835000	840000	837500
X1_8355000_8360000	1_564	1_564	14.3544283466043	3.00411175688941	68	Y	1-7463542_1-7967229	1	7463542	7967229	7715385.5	1	8355000	8360000	8357500
X1_8370000_8375000	1_616	c1.loc62	16.0208263794722	3.17525486552882	68	Y	1-8135365_1-8529961	1	8135365	8529961	8332663	1	8370000	8375000	8372500
X1_8375000_8380000	1_362	1_362	2.28339878330424	2.21129088895054	68	Y	1-4828852_1-5441541	1	4828852	5441541	5135196.5	1	8375000	8380000	8377500
X1_8385000_8390000	1_617	1_617	8.45569180601206	3.00014363260025	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8385000	8390000	8387500
X1_8390000_8395000	2_2365	c2.loc141	8.24806829820513	3.0414002299379	68	Y	2-18264474_2-19232740	2	18264474	19232740	18748607	1	8390000	8395000	8392500
X1_8400000_8405000	1_616	c1.loc62	17.4153503785013	3.04529958622247	68	Y	1-8135365_1-8529961	1	8135365	8529961	8332663	1	8400000	8405000	8402500
X1_840000_845000	1_32	c1.loc3	45.5818670734772	3.07163962925419	68	Y	1-420866_1-955494	1	420866	955494	688180	1	840000	845000	842500
X1_8405000_8410000	1_617	1_617	45.5933232599417	3.06579011836114	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8405000	8410000	8407500
X1_8410000_8415000	1_617	1_617	27.7109549737097	3.08855289518335	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8410000	8415000	8412500
X1_8420000_8425000	1_617	1_617	37.433995620239	3.08701197143563	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8420000	8425000	8422500
X1_8425000_8430000	1_616	c1.loc62	22.8068487416063	3.12529062651648	68	Y	1-8135365_1-8529961	1	8135365	8529961	8332663	1	8425000	8430000	8427500
X1_8430000_8435000	1_642	1_642	23.4446108328197	3.04769084257989	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8430000	8435000	8432500
X1_8435000_8440000	1_642	c1.loc64	23.336501626887	3.02034440613029	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8435000	8440000	8437500
X1_8440000_8445000	1_642	c1.loc64	33.5223660761012	3.10254640543351	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8440000	8445000	8442500
X1_8445000_8450000	1_642	c1.loc64	28.5930682032589	3.07037846128595	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8445000	8450000	8447500
X1_8450000_8455000	1_642	c1.loc64	10.1254178310915	2.89777263394919	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8450000	8455000	8452500
X1_845000_850000	5_177	5_177	16.3982248544288	2.93048525019134	68	Y	5-1817812_5-2569864	5	1817812	2569864	2193838	1	845000	850000	847500
X1_8460000_8465000	1_2505	1_2505	5.73977657654636	2.80333098440153	68	Y	1-23246976_1-23682487	1	23246976	23682487	23464731.5	1	8460000	8465000	8462500
X1_8465000_8470000	1_642	c1.loc64	27.0004695362442	3.13712383663339	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8465000	8470000	8467500
X1_8475000_8480000	2_1331	2_1331	4.26155101699933	3.02473746890521	68	Y	2-7224506_2-7422140	2	7224506	7422140	7323323	1	8475000	8480000	8477500
X1_8480000_8485000	1_601	1_601	3.77952119818312	3.04995810274984	68	Y	1-7932290_1-8375780	1	7932290	8375780	8154035	1	8480000	8485000	8482500
X1_8485000_8490000	2_1331	2_1331	16.1247267763423	2.98656969111552	68	Y	2-7224506_2-7422140	2	7224506	7422140	7323323	1	8485000	8490000	8487500
X1_8495000_8500000	1_617	c1.loc63	41.2705166763011	2.99150948275769	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8495000	8500000	8497500
X1_8500000_8505000	1_642	1_642	22.135107817077	3.03121938929045	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8500000	8505000	8502500
X1_8505000_8510000	1_642	c1.loc64	16.9715756653678	2.98638933215141	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8505000	8510000	8507500
X1_8510000_8515000	1_642	c1.loc64	46.1579944017968	3.11171138146343	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8510000	8515000	8512500
X1_8520000_8525000	1_642	c1.loc64	7.5583485419493	2.94239540626412	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8520000	8525000	8522500
X1_8525000_8530000	1_642	1_642	46.0247627646351	3.05455664314084	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8525000	8530000	8527500
X1_8530000_8535000	1_642	1_642	46.5182935101012	3.16276495900764	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8530000	8535000	8532500
X1_8535000_8540000	3_847	c3.loc56	11.1833329198362	2.91101469203721	68	Y	3-9710487_3-10628576	3	9710487	10628576	10169531.5	1	8535000	8540000	8537500
X1_8550000_8555000	1_617	c1.loc63	35.3483027223105	3.11612680925569	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8550000	8555000	8552500
X1_855000_860000	1_31	1_31	4.6914157627066	2.71021136489145	68	Y	1-402866_1-945240	1	402866	945240	674053	1	855000	860000	857500
X1_8555000_8560000	1_2623	c1.loc186	4.82587739685727	2.93642971786801	68	Y	1-24598560_1-24981843	1	24598560	24981843	24790201.5	1	8555000	8560000	8557500
X1_8565000_8570000	1_642	1_642	34.5372418940777	3.12985192781445	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8565000	8570000	8567500
X1_8570000_8575000	4_1206	4_1206	3.43885811248607	2.69230209212441	68	Y	4-7844773_4-8088027	4	7844773	8088027	7966400	1	8570000	8575000	8572500
X1_8575000_8580000	1_642	1_642	6.97615077026595	2.72998251728754	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8575000	8580000	8577500
X1_8580000_8585000	1_617	1_617	13.9503792554286	2.9668753034251	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8580000	8585000	8582500
X1_8585000_8590000	1_642	1_642	7.72447806587938	2.87828616285171	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8585000	8590000	8587500
X1_8590000_8595000	1_642	1_642	17.1838274080762	2.99642326281909	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8590000	8595000	8592500
X1_8595000_8600000	2_2365	2_2365	2.03905470088222	1.90720367548757	68	Y	2-18264474_2-19232740	2	18264474	19232740	18748607	1	8595000	8600000	8597500
X1_8600000_8605000	1_642	c1.loc64	44.9801129681471	3.00607266624812	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8600000	8605000	8602500
X1_860000_865000	1_45	c1.loc4	38.5534713400539	3.08296873326804	68	Y	1-556960_1-1146018	1	556960	1146018	851489	1	860000	865000	862500
X1_8605000_8610000	1_667	c1.loc65	11.929249647743	2.89487867300558	68	Y	1-8687060_1-9208689	1	8687060	9208689	8947874.5	1	8605000	8610000	8607500
X1_8610000_8615000	1_667	c1.loc65	13.1293039556127	3.0415659847791	68	Y	1-8687060_1-9208689	1	8687060	9208689	8947874.5	1	8610000	8615000	8612500
X1_8615000_8620000	1_642	c1.loc64	19.2800419317171	2.97762999457443	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8615000	8620000	8617500
X1_8625000_8630000	1_642	c1.loc64	34.0766853493719	2.97346767738782	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8625000	8630000	8627500
X1_8635000_8640000	1_642	1_642	21.477784491014	3.00104037783518	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8635000	8640000	8637500
X1_8640000_8645000	1_712	1_712	4.20272727551399	2.9370022904214	68	Y	1-9247816_1-9726182	1	9247816	9726182	9486999	1	8640000	8645000	8642500
X1_8645000_8650000	3_895	3_895	3.17404728796144	2.25386407115026	68	Y	3-10893838_3-11457349	3	10893838	11457349	11175593.5	1	8645000	8650000	8647500
X1_8650000_8655000	1_564	1_564	4.77163513479025	2.99683067033403	68	Y	1-7463542_1-7967229	1	7463542	7967229	7715385.5	1	8650000	8655000	8652500
X1_865000_870000	1_45	1_45	24.1168382908699	3.04390377223151	68	Y	1-556960_1-1146018	1	556960	1146018	851489	1	865000	870000	867500
X1_8655000_8660000	1_642	1_642	13.683343455038	2.83244373789107	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8655000	8660000	8657500
X1_8660000_8665000	1_642	c1.loc64	37.0640053721599	2.9561852851871	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8660000	8665000	8662500
X1_8665000_8670000	1_642	c1.loc64	28.781624603821	3.23639093067901	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8665000	8670000	8667500
X1_8670000_8675000	1_642	c1.loc64	31.3348332317831	2.97844346840031	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8670000	8675000	8672500
X1_8680000_8685000	1_642	1_642	32.4549496336992	3.0638432367797	68	Y	1-8377439_1-8905864	1	8377439	8905864	8641651.5	1	8680000	8685000	8682500
X1_8685000_8690000	1_617	1_617	5.78334639570176	2.9592522802939	68	Y	1-8148803_1-8542027	1	8148803	8542027	8345415	1	8685000	8690000	8687500
